User Site ID	NASIS Group Name	obsYear	obsMonth	obsDAY	Current Taxon Name	Current Taxonomic Class	Std Latitude	Std Longitude
F2010MI117T002-03	12-GRR Points	2010	8	3	Coloma	Mixed, mesic Lamellic Udipsamments	43.42925	-85.5252778
F2010MI117F033	12-GRR Points	2010	8	27	Plainfield-loamy substratum	Mixed, mesic Typic Udipsamments	43.1536389	-85.22575
F2010MI117T002-04	12-GRR Points	2010	8	3	Fogg	Sandy, mixed, mesic Alfic Haplorthods	43.42925	-85.5235
F2010MI117T002-05	12-GRR Points	2010	8	3	Fogg	Sandy, mixed, mesic Alfic Haplorthods	43.4291944	-85.5215556
F2010MI117T002-06	12-GRR Points	2010	8	3	Kaleva-gravelly substratum	Sandy, mixed, mesic Typic Haplorthods	43.4299444	-85.5198611
2010MI117T00207	12-GRR Points	2010	8	4	Kaleva	Sandy, isotic, mesic Typic Haplorthods	43.4358056	-85.5142778
F2010MI117T002-08	12-GRR Points	2010	8	4	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.4363611	-85.5121944
F2010MI117T002-09	12-GRR Points	2010	8	4	Benona-deep lamellae	Sandy, mixed, mesic Lamellic Haplorthods	43.4363611	-85.5121944
F2010MI117T002-10	12-GRR Points	2010	8	4	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.43825	-85.5098889
F07MI121T030-07	12-GRR Points	2007	5	21	Plainfield	Mixed, mesic Typic Udipsamments	43.3395	-86.4048333
F07MI121T030-08	12-GRR Points	2007	5	21	Plainfield	Mixed, mesic Typic Udipsamments	43.3396667	-86.4044444
F07MI121T030-09	12-GRR Points	2007	5	21	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.3397222	-86.4041111
F07MI121T030-10	12-GRR Points	2007	5	21	Plainfield	Mixed, mesic Typic Udipsamments	43.3397222	-86.40375
F07MI121T033-01	12-GRR Points	2007	7	13	Plainfield	Mixed, mesic Typic Udipsamments	43.4474722	-86.4454167
F07MI121T033-02	12-GRR Points	2007	7	13	Plainfield	Mixed, mesic Typic Udipsamments	43.4478889	-86.4476361
F07MI121T033-03	12-GRR Points	2007	7	13	Plainfield	Mixed, mesic Typic Udipsamments	43.44825	-86.4474167
F07MI121T033-04	12-GRR Points	2007	7	13	Plainfield	Mixed, mesic Typic Udipsamments	43.4486944	-86.4471389
F07MI121T033-05	12-GRR Points	2007	7	13	Plainfield	Mixed, mesic Typic Udipsamments	43.4491111	-86.4468333
F07MI121T033-06	12-GRR Points	2007	7	13	Plainfield	Mixed, mesic Typic Udipsamments	43.4495278	-86.4469444
F07MI121T033-07	12-GRR Points	2007	7	13	Plainfield	Mixed, mesic Typic Udipsamments	43.4499722	-86.4466944
F07MI121T033-08	12-GRR Points	2007	7	13	Plainfield	Mixed, mesic Typic Udipsamments	43.4495278	-86.44625
F07MI121T033-09	12-GRR Points	2007	7	13	Plainfield	Mixed, mesic Typic Udipsamments	43.4490278	-86.4460278
F07MI121T033-10	12-GRR Points	2007	7	13	Plainfield	Mixed, mesic Typic Udipsamments	43.4491944	-86.4453889
2010MI117F027	12-GRR Points	2010	8	4	Kaleva	Sandy, isotic, mesic Typic Haplorthods	43.4499167	-85.5129722
F2010MI117F029	12-GRR Points	2010	8	4	Plainfield	Mixed, mesic Typic Udipsamments	43.4536111	-85.5056111
F2010MI117F030	12-GRR Points	2010	12	20	Plainfield	Mixed, mesic Spodic Udipsamments	43.4536111	-85.5056111
F2010MI117F035	12-GRR Points	2010	8	27	Plainfield	Mixed, mesic Typic Udipsamments	43.0848333	-85.1908889
F2010MI117F043	12-GRR Points	2010	9	1	Plainfield	Mixed, mesic Typic Udipsamments	43.1202222	-85.1728889
F2010MI117F069	12-GRR Points	2010	9	14	Spinks	Sandy, mixed, mesic Typic Glossudalfs	43.1221944	-85.1441111
F2010MI117F079	12-GRR Points	2010	9	15	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs	43.4192778	-85.5620278
F2010MI117F086	12-GRR Points	2010	9	20	Brems	Mixed, mesic Oxyaquic Udipsamments	43.3153056	-85.2378056
F2010MI117F086	12-GRR Points	2010	9	20			43.3153056	-85.2378056
F07MI121F010	12-GRR Points	2007	6	11	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.1530556	-86.2849722
F07MI121F011	12-GRR Points	2007	6	11	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.1399722	-86.2799444
F2008MI121F102	12-GRR Points	2008	10	23	Udipsamment	Mixed, mesic Typic Udipsamments	43.1686389	-86.2936944
F2008MI121F103	12-GRR Points	2008	10	23	Oakville	Mixed, mesic Typic Udipsamments	43.1680833	-86.2931389
F07MI117F028	12-GRR Points	2010	8	4	Thompsonville	Sandy, mixed, mesic Alfic Oxyaquic Haplorthods	43.4536111	-85.5056111
F2008MI121T036-01	12-GRR Points	2008	8	18	Plainfield	Mixed, mesic Typic Udipsamments	43.3410556	-86.3449722
F2008MI121T036-02	12-GRR Points	2008	8	18	Plainfield	Mixed, mesic Typic Udipsamments	43.3414167	-86.34475
F2008MI121T036-03	12-GRR Points	2008	8	18	Plainfield	Mixed, mesic Typic Udipsamments	43.3416667	-86.3449167
F2008MI121T036-04	12-GRR Points	2008	8	18	Covert	Sandy, mixed, mesic Oxyaquic Haplorthods	43.3420556	-86.3453333
F07MI121F061	12-GRR Points	2007	10	30	Plainfield	Mixed, mesic Spodic Udipsamments	43.3792778	-86.4001111
F07MI121F059	12-GRR Points	2007	10	30	Plainfield	Mixed, mesic Typic Udipsamments	43.3836833	-86.3998333
F07MI121F009	12-GRR Points	2007	6	11	Plainfield	Mixed, mesic Typic Udipsamments	43.1795278	-86.3033611
F2008MI121T036-05	12-GRR Points	2008	8	18	Plainfield	Mixed, mesic Typic Udipsamments	43.3423333	-86.3458333
F2008MI121T036-06	12-GRR Points	2008	8	18	Plainfield	Mixed, mesic Typic Udipsamments	43.34225	-86.34625
F2008MI121T036-07	12-GRR Points	2008	8	18	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.3432222	-86.3459444
F2008MI121T036-08	12-GRR Points	2008	8	18	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.3436667	-86.3463333
F2008MI121T036-09	12-GRR Points	2008	8	18	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.3435833	-86.3468056
F2008MI121T036-10	12-GRR Points	2008	8	18	Plainfield	Mixed, mesic Typic Udipsamments	43.3438889	-86.3472222
F2008MI121T057-01	12-GRR Points	2008	9	17	Plainfield	Mixed, mesic Typic Udipsamments	43.2970556	-86.2076389
F2008MI121T057-02	12-GRR Points	2008	9	17	Plainfield	Mixed, mesic Typic Udipsamments	43.2974056	-86.2073222
F2010MI117T002-11	12-GRR Points	2010	8	4	Benona-deep lamellae	Sandy, mixed, mesic Lamellic Haplorthods	43.4399444	-85.4996944
F2010MI117F078	12-GRR Points	2010	9	15	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs	43.34225	-85.5351111
F2010MI117T002-12	12-GRR Points	2010	8	4	Plainfield-calcareous gravel sub	Mixed, mesic Typic Udipsamments	43.4447222	-85.4929444
F2010MI117T004-01	12-GRR Points	2010	8	25	Oakville	Mixed, mesic Typic Udipsamments	43.40025	-85.5187222
F2010MI117T004-02	12-GRR Points	2010	8	25	Plainfield	Mixed, mesic Spodic Udipsamments	43.4019444	-85.5189444
F2010MI117T004-03	12-GRR Points	2010	8	25	Fern-sandy substratum	Loamy, mixed, mesic Arenic Oxyaquic Hapludalfs	43.4036111	-85.5184444
F2010MI117T004-04	12-GRR Points	2010	8	25	Fern-sandy substratum	Loamy, mixed, mesic Arenic Oxyaquic Glossudalfs	43.4051389	-85.5185833
F2010MI117T004-05	12-GRR Points	2010	8	25	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs	43.4066389	-85.5188333
F2010MI117T004-06	12-GRR Points	2010	8	25	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs	43.4083889	-85.5190556
F2010MI117T004-07	12-GRR Points	2010	8	25	Plainfield	Mixed, mesic Typic Udipsamments	43.4099167	-85.5191111
F2010MI117T004-08	12-GRR Points	2010	8	25	Plainfield-glossic substratum	Mixed, mesic Typic Udipsamments	43.4115278	-85.5193611
F2010MI117F077	12-GRR Points	2010	9	15	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs	43.3846389	-85.5424167
F2010MI117T004-09	12-GRR Points	2010	8	25	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.4132222	-85.5204444
F2010MI117T004-10	12-GRR Points	2010	8	25	Coloma	Mixed, mesic Lamellic Udipsamments	43.4146944	-85.5215556
F2010MI117T003-01	12-GRR Points	2010	8	5	Plainfield	Mixed, mesic Typic Udipsamments	43.1392222	-85.2624722
F2010MI117T003-02	12-GRR Points	2010	8	5	Plainfield	Mixed, mesic Typic Udipsamments	43.1388056	-85.26225
F2010MI117T003-03	12-GRR Points	2010	8	5	Plainfield	Mixed, mesic Spodic Udipsamments	43.1379444	-85.2618611
F2010MI117T003-04	12-GRR Points	2010	8	5	Plainfield	Mixed, mesic Typic Udipsamments	43.1378333	-85.2612778
F2010MI117T003-05	12-GRR Points	2010	8	5	Plainfield	Mixed, mesic Typic Udipsamments	43.1378889	-85.2604167
F2010MI117T003-06	12-GRR Points	2010	8	5	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs	43.1377222	-85.2596944
F2010MI117T003-07	12-GRR Points	2010	8	5	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs	43.1374722	-85.2592778
F2010MI117T003-08	12-GRR Points	2010	8	5	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs	43.1372778	-85.2587222
F2010MI117T003-09	12-GRR Points	2010	8	5	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs	43.1371389	-85.2582222
F2010MI117T003-10	12-GRR Points	2010	8	5	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs	43.1369167	-85.2575556
2010MI139F059	12-GRR Points	2010	7	13	Saugatuck	Sandy, mixed, mesic, ortstein, shallow Typic Duraquods	43.0736667	-86.14225
2010MI139F060	12-GRR Points	2010	7	13	Little Pigeon	Sandy, mixed, mesic, ortstein Durorthods	43.0719722	-86.1456944
2010MI139F061	12-GRR Points	2010	7	13	Brems - stratified substratum	Mixed, mesic Oxyaquic Udipsamments	43.0634444	-86.1540278
2010MI139F062	12-GRR Points	2010	7	13	Pipestone	Sandy, mixed, mesic Typic Endoaquods	43.0643056	-86.1544444
2010MI139F063	12-GRR Points	2010	7	13	Morocco	Mixed, mesic Typic Psammaquents	43.0856389	-86.0691667
2010MI139F064	12-GRR Points	2010	7	13	Kingsville	Mixed, mesic Mollic Psammaquents	43.1031667	-86.07175
2010MI139F065	12-GRR Points	2010	7	13	Pipestone	Sandy, mixed, mesic Typic Endoaquods	43.1172222	-86.04775
F2010MI117F063	12-GRR Points	2010	9	13	Coloma	Mixed, mesic Lamellic Udipsamments	43.4564444	-85.4625
F2010MI117F064	12-GRR Points	2010	9	13	Coloma	Mixed, mesic Lamellic Udipsamments	43.4533333	-85.4452222
F2010MI117F065	12-GRR Points	2010	9	13	Coloma	Mixed, mesic Lamellic Udipsamments	43.4604444	-85.43
F2010MI117F066	12-GRR Points	2010	9	23	Coloma	Mixed, mesic Lamellic Udipsamments	43.4564444	-85.4625
F2010MI117F074	12-GRR Points	2010	9	14	Covert	Sandy, mixed, mesic Oxyaquic Haplorthods	43.4460278	-85.4195833
F2010MI117F072	12-GRR Points	2010	9	14	Plainfield loamy substratum	Sandy over loamy, mixed, mesic Oxyaquic Udorthents	43.1755278	-85.2328889
F2010MI117F047	12-GRR Points	2010	9	3	Plainfield	Mixed, mesic Typic Udipsamments	43.4111111	-85.4615556
F2010MI117F083	12-GRR Points	2010	9	20	Colonie	Mixed, mesic Lamellic Udipsamments	43.2591111	-85.0580556
F2010MI117F056	12-GRR Points	2010	9	13	Coloma gravelly substratum	Sandy, mixed, mesic Lamellic Hapludalfs	43.2648889	-85.0643611
F2010MI117F055	12-GRR Points	2010	9	13	Coloma deep water table varaint	Mixed, mesic Lamellic Udipsamments	43.2658333	-85.0553889
F2010MI117F054	12-GRR Points	2010	9	13	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs	43.2867222	-85.0107222
F2010MI117F085	12-GRR Points	2010	9	20	Ottokee	Mixed, mesic Aquic Udipsamments	43.3971111	-85.02525
F2010MI117F089	12-GRR Points	2010	9	21	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs	43.2128611	-84.8978889
F2010MI117F088	12-GRR Points	2010	9	21	Princeton	Mixed, mesic Typic Udipsamments	43.2347222	-84.8943889
F2010MI117T005-01	12-GRR Points	2010	8	26	Coloma	Mixed, mesic Lamellic Udipsamments		
F2010MI117T005-02	12-GRR Points	2010	12	10	Plainfield-calcareous s & gr	Mixed, mesic Typic Udipsamments		
F2010MI117T005-03	12-GRR Points	2010	12	10	Plainfield-sand and gravel	Mixed, mesic Typic Udipsamments		
F2010MI117T005-04	12-GRR Points	2010	12	10	Plainfield	Mixed, mesic Typic Udipsamments		
F2010MI117T005-05	12-GRR Points	2010	12	10	Brems	Mixed, mesic Aquic Udipsamments		
F2010MI117T005-06	12-GRR Points	2010	12	10	Plainfield	Mixed, mesic Typic Udipsamments		
F2010MI117T005-07	12-GRR Points	2010	12	10	Plainfield	Mixed, mesic Typic Udipsamments		
F2010MI117T005-08	12-GRR Points	2010	12	13	Plainfield	Mixed, mesic Spodic Udipsamments		
F2010MI117T005-09	12-GRR Points	2010	12	13	Grattan	Sandy, mixed, mesic Entic Haplorthods		
F2010MI117T005-10	12-GRR Points	2010	12	13	Plainfield	Mixed, mesic Typic Udipsamments		
F2010MI117F032	12-GRR Points	2010	8	27	Colonie gravelly substratum	Mixed, mesic Lamellic Udipsamments	43.2830833	-85.0118056
F2010MI117F031	12-GRR Points	2010	8	27	Colonie	Mixed, mesic Lamellic Udipsamments	43.2836667	-84.9981389
F2010MI117F049	12-GRR Points	2010	9	10	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs	43.4607778	-84.8853889
F2010MI117F071	12-GRR Points	2010	9	14	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs	43.1370278	-85.0055278
F2010MI117F092	12-GRR Points	2010	9	21	Coloma gravelly substratum	Mixed, mesic Lamellic Udipsamments	43.1716389	-84.8573333
F2010MI117F091	12-GRR Points	2010	12	16	Brems	Mixed, mesic Oxyaquic Udipsamments	43.202	-84.8431389
F2010MI117F090	12-GRR Points	2010	9	21	Spinks-MWD	Sandy, mixed, mesic Oxyaquic Hapludalfs	43.2344722	-84.84075
F2010MI117F087	12-GRR Points	2010	9	21	Spinks-MWD	Coarse-loamy, mixed, mesic Oxyaquic Glossudalfs	43.2469444	-84.8370278
F2007MI121T029-01	12-GRR Points	2007	5	21	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.3426667	-86.40325
2007MI121T02902	12-GRR Points	2007	5	21	Kaleva	Sandy, isotic, mesic Typic Haplorthods	43.3428333	-86.40325
F2007MI121T029-03	12-GRR Points	2007	5	21	Plainfield	Mixed, mesic Spodic Udipsamments	43.3429722	-86.4025833
F2007MI121T029-04	12-GRR Points	2007	5	21	Plainfield	Mixed, mesic Spodic Udipsamments	43.343	-86.40225
F2007MI121T029-05	12-GRR Points	2007	5	21	Plainfield	Mixed, mesic Spodic Udipsamments	43.3431944	-86.4018889
F2007MI121T029-06	12-GRR Points	2007	5	21	Plainfield	Mixed, mesic Typic Udipsamments	43.34325	-86.4015278
F2007MI121T029-07	12-GRR Points	2007	5	21	Oakville	Mixed, mesic Typic Udipsamments	43.3432222	-86.4011389
F2007MI121T029-08	12-GRR Points	2007	5	21	Oakville gravelly substratum	Mixed, mesic Typic Udipsamments	43.34325	-86.4006944
2007MI121T02909	12-GRR Points	2007	5	21	Kaleva gravelly substratum	Sandy, mixed, mesic Typic Haplorthods	43.3431667	-86.4003333
F2007MI121T029-10	12-GRR Points	2007	5	21	Plainfield	Mixed, mesic Typic Udipsamments	43.343	-86.4
1974MI035006	12-FLI Points	1974	5	28	Croswell	Sandy, isotic, frigid Oxyaquic Haplorthods	44.1502472	-84.6543472
1976MI035004	12-FLI Points	1976	7	12	Croswell	Sandy, isotic, frigid Oxyaquic Haplorthods	43.9982389	-85.0510639
1976MI035005	12-FLI Points	1976	7	12	Croswell	Sandy, isotic, frigid Oxyaquic Haplorthods	44.0666528	-85.0102972
1975MI035001	12-FLI Points	1975	8	22	Croswell	Sandy, isotic, frigid Oxyaquic Haplorthods	44.0534806	-85.0467667
2010MI113001	12-FLI Points	2010	4	5	Croswell	Sandy, isotic, frigid Oxyaquic Haplorthods	44.4717778	-84.93475
2010MI113002	12-FLI Points	2010	4	12	Croswell	Sandy, isotic, frigid Oxyaquic Haplorthods	44.4738333	-85.2311111
2010MI113004	12-FLI Points	2010	4	14	Croswell	Sandy, isotic, frigid Entic Haplorthods	44.3561111	-84.86925
2010MI113003	12-FLI Points	2010	4	13	Croswell	Sandy, isotic, frigid Oxyaquic Haplorthods	44.3932222	-85.0211389
2010MI113005	12-FLI Points	2010	4	26	Neconish	Sandy, isotic, frigid Oxyaquic Haplorthods	44.3238056	-84.8923333
A10MI085001	12-GRR Points	2010	6	1	Croswell	Sandy, mixed, frigid Oxyaquic Haplorthods	44.02725	-85.7687778
A10MI085002	12-GRR Points	2010	6	2	Croswell	Sandy, mixed, frigid Oxyaquic Haplorthods	43.9772778	-85.7870833
A10MI085003	12-GRR Points	2010	6	3	Croswell	Sandy, mixed, frigid Oxyaquic Haplorthods	44.0711111	-85.7684722
2010MI165001	12-FLI Points	2010	5	4	Croswell	Sandy, isotic, frigid Oxyaquic Haplorthods	44.4869417	-85.4764389
A10MI165002	12-GRR Points	2010	5	19	Croswell	Sandy, mixed, frigid Oxyaquic Haplorthods	44.2981111	-85.8095556
2010MI165002	12-FLI Points	2010	5	17	Croswell	Sandy, isotic, frigid Oxyaquic Haplorthods	44.2520806	-85.5241139
2010MI129001	12-FLI Points	2010	5	10	Croswell	Sandy, isotic, frigid Oxyaquic Haplorthods	44.4505	-84.36925
2010MI129002	12-FLI Points	2010	6	8	Croswell	Sandy, isotic, frigid Oxyaquic Haplorthods	44.2211389	-84.0886667
2010MI129003	12-FLI Points	2010	6	14	Croswell	Sandy, isotic, frigid Oxyaquic Haplorthods	44.3159444	-84.2463611
2010MI115004	12-FLI Points	2010	9	29	Aurand	Fine-loamy, mixed, active, mesic Aquic Argiudolls	42.0082028	-83.7523639
2010MI091010	12-FLI Points	2010	11	10	Ziegenfuss	Fine, mixed, semiactive, nonacid, mesic Aeric Epiaquepts	41.8021694	-83.8658056
2010MI091012	12-FLI Points	2010	11	15	Wauseon	Coarse-loamy over clayey, mixed, superactive, mesic Aquic Hapludolls	42.02285	-83.86655
2009MI091007	12-FLI Points	2009	10	1	Elliott	Fine, mixed, active, mesic Aquic Argiudolls	41.8027444	-83.7674389
G04MI063-003	12-FLI Points	2004	4	12	Shebeon	Fine-loamy, mixed, active, mesic Aeric Epiaqualfs		
2004MI063004	12-FLI Points	2004	4	15	Shebeon	Fine-loamy, mixed, active, mesic Aeric Epiaqualfs	43.8541306	-83.0314556
G04MI063-005	12-FLI Points	2004	4	15	Shebeon	Fine-loamy, mixed, active, mesic Aeric Epiaqualfs		
G05MI063-010	12-FLI Points	2005	4	26	Aubarque	Coarse-loamy, mixed, semiactive, calcareous, mesic Aeric Epiaquepts		
G05MI063-011	12-FLI Points	2005	4	26	Aubarque	Coarse-loamy, mixed, semiactive, calcareous, mesic Aeric Epiaquepts		
2006MI147001	12-FLI Points	2006	8	1	Parkhill	Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	43.0923639	-82.5230472
2006MI147002	12-FLI Points	2006	8	1	Parkhill	Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	43.0826722	-82.7020306
2006MI147003	12-FLI Points	2006	8	1	Parkhill	Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	43.1104944	-82.6997167
2006MI147004	12-FLI Points	2006	8	1	Parkhill	Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	43.1044667	-82.9780222
2006MI147005	12-FLI Points	2006	8	2	Parkhill	Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	43.1015389	-82.9655417
2006MI147006	12-FLI Points	2006	8	2	Parkhill	Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	42.7840861	-82.6850972
2006MI147007	12-FLI Points	2006	8	2	Parkhill	Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	42.8029806	-82.7175417
2006MI147008	12-FLI Points	2006	8	1	Parkhill	Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	42.9464389	-82.9551778
2006MI147009	12-FLI Points	2006	8	1	Parkhill	Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	42.8974139	-82.8609361
2006MI147010	12-FLI Points	2006	8	2	Parkhill	Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	43.0957528	-82.7039778
2006MI147011	12-FLI Points	2006	8	30	Parkhill	Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	43.0668583	-82.7818528
2006MI049009	12-GRR Points	2006	7	2	Tuscola	Fine-loamy, mixed, active, mesic Aquic Hapludalfs	43.0139028	-83.5124611
2006MI049010	12-GRR Points	2006	7	2	Tuscola	Fine-loamy, mixed, active, mesic Aquic Hapludalfs	43.0130694	-83.5491778
2008MI147005	12-FLI Points	2008	7	3	Kilmanagh	Fine-loamy, mixed, active, nonacid, mesic Aeric Epiaquepts	43.1249889	-82.6173472
2009MI147007	12-FLI Points	2009	8	5	Blount	Fine, mixed, active, mesic Aeric Epiaqualfs	43.1003139	-82.6181361
2009MI147008	12-FLI Points	2009	8	5	Ziegenfuss	Fine, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	43.1020889	-82.6181472
2009MI147009	12-FLI Points	2009	8	5	Ziegenfuss	Fine, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	43.1037056	-82.6184472
2009MI147010	12-FLI Points	2009	8	5	Blount	Fine, mixed, active, mesic Aeric Epiaqualfs	43.1052972	-82.6185139
2009MI147004	12-FLI Points	2009	7	11	Ziegenfuss	Fine, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	43.0664306	-82.6200083
2009MI147005	12-FLI Points	2009	7	11	Ziegenfuss	Fine, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	43.0670111	-82.6209306
2009MI147006	12-FLI Points	2009	7	11	Blount	Fine, mixed, active, mesic Aeric Epiaqualfs	43.0670694	-82.6225556
2009MI147011	12-FLI Points	2009	8	8	Blount	Fine, mixed, active, mesic Aeric Epiaqualfs	43.0642	-82.6248
2003MI049001	12-GRR Points	2003	8	1	Landes	Coarse-loamy, mixed, superactive, mesic Fluventic Hapludolls	43.0438583	-83.6744472
2002MI049001	12-GRR Points	2002	9	11	Arkona	Sandy over clayey, mixed, semiactive, mesic Alfic Epiaquods	43.0496194	-83.6699694
2002MI049002	12-GRR Points	2002	11	1	Boyer	Coarse-loamy, mixed, semiactive, mesic Typic Hapludalfs	43.0136389	-83.6951611
2002MI049003	12-GRR Points	2002	11	10	Boyer	Coarse-loamy, mixed, semiactive, mesic Typic Hapludalfs	43.0174333	-83.6877417
2002MI049004	12-FLI Points	2002	9	2	Brookston	Fine-loamy, mixed, superactive, mesic Typic Argiaquolls	43.0355472	-83.7228778
2003MI049002	12-GRR Points	2003	4	25	Parkhill	Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Endoaquepts	43.0142167	-83.6633556
2002MI049005	12-FLI Points	2002	10	1	Brookston	Fine-loamy, mixed, superactive, mesic Typic Argiaquolls	43.0354472	-83.7247639
2003MI049003	12-GRR Points	2003	8	2	Brookston		43.072125	-83.6779
2002MI049006	12-GRR Points	2002	9	3	Ceresco	Coarse-loamy, mixed, superactive, mesic Fluvaquentic Hapludolls	43.0500944	-83.67085
2002MI049007	12-GRR Points	2002	9	4	Ceresco	Coarse-loamy, mixed, superactive, mesic Fluvaquentic Hapludolls	43.0431528	-83.6750056
2003MI049004	12-GRR Points	2003	10	20	Ceresco	Coarse-loamy, mixed, superactive, mesic Fluvaquentic Hapludolls	43.0506639	-83.6715028
2002MI049008	12-GRR Points	2002	9	11	Ceresco	Coarse-loamy, mixed, active, mesic Fluvaquentic Endoaquolls	43.0492222	-83.6715139
2003MI049005	12-GRR Points	2003	12	18	Cohoctah		43.0498611	-83.6711972
2003MI049006	12-GRR Points	2003	12	18	Cohoctah	Coarse-loamy, mixed, active, mesic Fluvaquentic Endoaquolls	43.0495889	-83.6712222
2002MI049009	12-GRR Points	2002	10	2	Conover	Fine-loamy, mixed, active, mesic Aquic Hapludalfs	43.0530833	-83.678175
2002MI049010	12-GRR Points	2002	9	5	Conover	Fine-loamy, mixed, active, mesic Aquollic Hapludalfs	42.9822444	-83.6835833
2002MI049011	12-GRR Points	2002	8	1	Conover	Fine-loamy, mixed, active, mesic Aquic Hapludalfs	43.0076583	-83.6753167
2003MI049007	12-GRR Points	2003	4	9	Conover	Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Oxyaquic Hapludalfs	43.0618861	-83.6771111
2003MI049008	12-GRR Points	2003	4	30	Conover	Fine-loamy, mixed, active, mesic Udollic Endoaqualfs	42.999925	-83.6557083
2004MI049001	12-GRR Points	2004	6	1	Conover	Fine-loamy, mixed, active, mesic Aquollic Hapludalfs	43.0500167	-83.6799333
F2009MI121F078	12-GRR Points	2009	5	19	Spinks-deep lamellae	Sandy, mixed, mesic Lamellic Hapludalfs	43.1946111	-85.9324167
F2009MI121F097	12-GRR Points	2009	6	30	Pipestone	Sandy, mixed, mesic Typic Endoaquods	43.1884722	-86.2445556
F2008MI121F176	12-GRR Points	2008	11	6	Plainfield	Mixed, mesic Typic Udipsamments	43.2064167	-86.1699722
F2008MI121F175	12-GRR Points	2008	11	6	Plainfield	Mixed, mesic Typic Udipsamments	43.1941111	-86.1679444
F2008MI121F145	12-GRR Points	2008	10	30	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.1826389	-86.19775
F2008MI121F139	12-GRR Points	2008	10	29	Plainfield	Mixed, mesic Typic Udipsamments	43.1825278	-86.2091944
F2008MI121F127	12-GRR Points	2008	10	27	Plainfield	Mixed, mesic Typic Udipsamments	43.1941667	-86.2020833
F2008MI121F122	12-GRR Points	2008	10	27	Plainfield	Mixed, mesic Spodic Udipsamments	43.1911111	-86.2287778
F2008MI121F118	12-GRR Points	2008	10	27	Coloma	Mixed, mesic Lamellic Udipsamments	43.1755278	-86.2446111
F2006MI121T038-01	12-GRR Points	2006	7	31	Plainfield	Mixed, mesic Spodic Udipsamments	43.3854167	-86.1275278
F2006MI121T038-02	12-GRR Points	2006	7	31	Plainfield	Mixed, mesic Spodic Udipsamments	43.38575	-86.1267778
F2006MI121T038-03	12-GRR Points	2006	7	31	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.3862778	-86.1261389
F2006MI121T038-04	12-GRR Points	2006	7	31	Plainfield	Mixed, mesic Spodic Udipsamments	43.3868889	-86.1258333
F2006MI121T038-05	12-GRR Points	2006	7	31	Plainfield	Mixed, mesic Typic Udipsamments	43.3872778	-86.1251389
F2006MI121T038-06	12-GRR Points	2006	7	31	Plainfield	Mixed, mesic Typic Udipsamments	43.3875	-86.1242778
F2006MI121T038-07	12-GRR Points	2006	7	31	Brems	Mixed, mesic Oxyaquic Udipsamments	43.3881944	-86.1238611
F2006MI121T038-08	12-GRR Points	2006	7	31	Plainfield	Mixed, mesic Spodic Udipsamments	43.3886667	-86.1235278
